positive,"[""[ ' @ @ _ _ whitechyna looking at. .. are you to bed hoe! side we really number one fashion ' ]""]"
positive,"[""[ ' @ @ you _ _ whitechyna at looking. .. my butterflies are fault they sensitive love you go to hoe! bed side two really we number do fashion one ' ]""]"
neutral,"[""[ ' todd mcshay really know his account around abbey park ' ]""]"
neutral,['Todd McShay really knows the story about Abbey Park']
neutral,"[""[ ' todd really his around abbey ' ]""]"
neutral,"[""[ ' todd mcshay his really knows around story park abbey ' ]""]"
neutral,"[""[ ' ace was him world health organization was wait to tug on the kalian daub [UNK] comparable u all are who ' ]""]"
neutral,['I was the one who was expecting to drive in the land of hookah [UNK] as you are all who']
neutral,"[""[ ' i him waiting to drive on spot [] like u all ' ]""]"
neutral,"[""[ ' i was him was who waiting to drive on the hookah spot [UNK like] all are u who ' ]""]"
positive,"[""[ ' eastward with ' ]""]"
positive,['is with']
positive,"[""[ ' ' ]""]"
positive,"[""[ ' with ' e ]""]"
neutral,"[""[ ' someone took one of. .. hookah [UNK] s a few days ago where every time atomic number 53 ask about it rearwards they already had an excuse and was maine were we see information technology on that video video a few days ago [UNK] ' ]""]"
neutral,"[""Someone took one of ... Hookah [Unk] s a few years ago, where every time I asked about it, they already had an excuse and I was, I saw it on that video a few days ago [Unk]'']"
neutral,"[""[ ' took of. .. hookah [UNK] s a few years where asked about back they already had an excuse and was me were we seen on video video a few days [UNK] ' ]""]"
neutral,"[""[ ' someone took one of. .. [hookah UNK] s a few years ago where time every asked i about it they back already had excuse and was an were me we seen it on video video that a few days ago [UNK] ' ]""]"
neutral,"[""[ ' to [UNK] ve been here for [UNK] ramification. not a plaza that has them when of row i [UNK] s a p. y. .. all why would my seafood place name hookah? ?? ' ]""]"
neutral,"['For [unk] I've been here to the legs [unk]. It's not a place that has them when, of course, I [unk] is p.y ... All because my seafood name would be the hookah ???']"
neutral,"[""[ ' to [UNK] ve here [UNK] legs. not a place that has them i [UNK] s a p. y. .. all would hookah? ?? ' ]""]"
neutral,"[""[ ' to [UNK] ve been for here [UNK] legs not. a that place has them of when i course [UNK] a s p. . y. . all why my would seafood place name hookah? ?? ' ]""]"
positive,"[""[ ' @ itsjonesii _ _ how to movie barb again! ' ]""]"
positive,"[""@ Itonesii _ _ How to film the shot again!""]"
positive,"[""[ ' @ _ _ how! ' ]""]"
positive,"[""[ ' @ _ itsjonesii _ how! to film shot again ' ]""]"
positive,"[""[ ' thought process is to a fault waiting tonight ' ]""]"
positive,['Thinking is too late for the'] evening ']
positive,"[""[ ' thinking is ' ]""]"
positive,"[""[ ' is thinking too waiting tonight ' ]""]"
positive,"[""[ ' single really m pine tree state asf what 1 wanna. .. hookah & dent; deplete crab when all talk knocked out [UNK] ' ]""]"
positive,[I'm so happy to me what I want ... Hookah & Nick; eating Crabs when they talk out ']
positive,"[""[ ' m asf what. .. & nick; eat crabs all talk [] ' ]""]"
positive,"[""[ ' m i really me what i asf wanna. .. & hookah nick; eat crabs all when talk out UNK [] ' ]""]"
positive,"[""[ ' i shall every longer be see narghile for the medium frequency. i involve another female parent cause whatttt [UNK] ' ]""]"
positive,['I will all look at hooks for the MF.I need another mother to cause whattt [unk]']
positive,"[""[ ' shall every longer be watching hookah the mf. i [] ' ]""]"
positive,"[""[ ' i shall every longer watching be for the hookah. i mf need another mother [cause whatttt] UNK ' ]""]"
neutral,"[""[ ' @ wherefore _ _ would call chicha? ။ ' ]""]"
neutral,['@ Why _ _ was a hookah call?။']
neutral,"[""[ ' @ _ _ call? ' ]""]"
neutral,"[""[ ' @ _ why _ hookah call would? ။ ' ]""]"
positive,"[""[ ' i i place upright a [UNK] and so makes your head trauma for complex amusement. on: / / tetraiodothyronine. com / ။ ' ]""]"
positive,.On: / / t.com /. ']
positive,"[""[ ' i i stand [UNK] makes head hurt complex. : / /. / ' ]""]"
positive,"[""[ i ' i stand a UNK [so] your head makes hurt for entertainment complex. on: / / t. com ။ / ' ]""]"
positive,"[""[ ' this unanimous and in effect [UNK] ' ]""]"
positive,"""All of them and good [him]]"
positive,"[""[ ' whole [] ' ]""]"
positive,"[""[ ' and this good whole UNK [] ' ]""]"
negative,"[""[ ' @ _ _ bambbi lo. or whose bar were lour once more? ' ]""]"
negative,['_ _ _ Bambbi lo. Or whose bars are angry again?']
negative,"[""[ ' @ _ _ lo. were? ' ]""]"
negative,"[""[ ' @ _ _ bambbi lo. or whose bars frowned were? again ' ]""]"
neutral,"[""[ ' police suppose when the commercial bars and cafe close, throngs about people are looking away nonpareil place to continue as company, and the hookah bar were often assist member wake upward. https: / / thyroxine. co / x0und97lmj ' ]""]"
neutral,"['Police say that when trading bars and cafes are closed, people are watching a place to continue as a party, and hookah bars often helped members wake up.https: / / t.co / x0und97lmj']"
neutral,"[""[ ' police say the commercial bars and cafe, throngs about looking out one place as party, and the hookah bars were often members wake. https: / /. co / ' ]""]"
neutral,"[""[ ' police say the when commercial and bars cafe, close throngs about people are looking out one place to continue party as, the and hookah were bars often helping members wake up. https: / / t. co / x0und97lmj ' ]""]"
negative,"[""[ ' tinker's dam my with my nail shoot by. ' ]""]"
negative,"[""Damn my nails with me.""]"
negative,"[""[ ' with nails by. ' ]""]"
negative,"[""[ ' damn my with my shot nails by. ' ]""]"
positive,"[""[ ' @ kaguidos _ h @ xobeverly _ i execute nobody should journey with water pipe to life manufactory ' ]""]"
positive,['@ kaguidos _ h @ xobeverly
positive,"[""[ ' @ kaguidos _ @ _ do nobody should hookah to ' ]""]"
positive,"[""[ ' @ kaguidos _ @ h _ xobeverly i nobody do should travel to with hookah life factory ' ]""]"
positive,"[""[ ' - work information technology whoop my screw. . one hundred [UNK] simply gonna use dinner party, pullulate some footling drink, or smoke all chocolate! campaign i [UNK] ' ]""]"
positive,"['- Work it to get my ass .. c [UNK] I'm going to use dinner, pour a little drink or smoke all coffee! Because I'm [UNK]']"
positive,"[""[ ' - it whooped ass. . c [] gonna, little, or all coffee! cause i [UNK] ' ]""]"
positive,"[""[ ' - whooped work it ass. my. c [UNK] just gonna dinner use, pour some drink little or, all smoke coffee! i cause UNK [] ' ]""]"
positive,"[""[ ' i require to matter and alcohol. youtube. ' ]""]"
positive,['I want to highlight and alcohol. YouTube.']]
positive,"[""[ ' want and. youtube. ' ]""]"
positive,"[""[ ' i want to and matter. alcohol youtube. ' ]""]"
positive,"[""[ ' cancer the crab, culture, games & fun; richard grind ။ ' ]""]"
positive,"['crabs, culture, games and sports; Richard Mills။']"
positive,"[""[ ', , games & sports; ' ]""]"
positive,"[""[ ', crabs, culture & games sports; mills richard ' ။ ]""]"
neutral,"[""[ ' @. .. one gotta feature jokes, police set cuts, fertile hookah lean down my kitchen - unity didn [UNK] not go for lunch. [UNK] ' ]""]"
neutral,"['@ ... I have to have jokes, police cuts, hookah fat that happens in my kitchen-I'm not [unk] I don't go for lunch. [UNK]']"
neutral,"[""[ ' @. .. i gotta jokes, cuts, hookah running - i didn [UNK] not go. [] ' ]""]"
neutral,"[""[ ' @. .. have i gotta jokes, set cuts police fat, hookah running my down kitchen - didn i UNK [not] go for lunch. [] UNK ' ]""]"
positive,"[""[ ' at early indigo waiting area ' ]""]"
positive,['Before the blue lounge']
positive,"[""[ ' indigo ' ]""]"
positive,"[""[ at ' former indigo lounge ' ]""]"
positive,"[""[ ' @ _ where constitute someone sit with pine tree state a video recording of me from hookah [UNK] ' ]""]"
positive,['@ _ Where does anyone sit with me a video from me from Hookah [unk]']
positive,"[""[ ' @ _ where me a me from hookah [] ' ]""]"
positive,"[""[ ' @ _ someone where sitting with me is video a me of from hookah [UNK] ' ]""]"
positive,"[""[ ' if one ever let us have lit this hookah and so [UNK] s just be backward sleep right hand now and - how project information technology baby ' ]""]"
positive,"['If I already let us light up this hookah, then [unk] just go back to sleep now and - how to see it, baby']"
positive,"[""[ ' let us have lit hookah so [UNK] just back sleep now and - see it ' ]""]"
positive,"[""[ ' if ever i us let this have lit hookah so [UNK] s be just sleep back now right and - see how it ' baby ]""]"
neutral,"[""[ ' @ byeflawl3ss information technology [UNK] s till quintuplet yo time imma do it till ten and start learn hookah and wonder if i don 』 t i [UNK] may apologize against you wherefore [UNK] https: / / t. co / citizenry ' ]""]"
neutral,['Byefuwll3s this [UNK] s up to 5 yo time imma do it up to 10 and start looking at hookah and if I don't] be me [no] I can be [i] may be me [no] i can askapology to you why [UNK] https: / / t.co / man ']
neutral,"[""[ ' @ it [UNK] s till 5 yo time imma do it till 10 start seeing and wonder if i 』 t [UNK] may why [UNK] https: / /. / people ' ]""]"
neutral,"[""[ ' @ byeflawl3ss it [UNK] s till yo 5 time imma do till 10 it and start seeing hookah and if wonder don i t 』 i UNK [] may against apologize you why UNK [] https: / /. t co / people ' ]""]"
positive,"[""[ ' to play m liking this to vibe or the disk jockey. got to knock chicken feed short play and my hookah ' ]""]"
positive,"['Bet that you like it, vibration or dj. I have to have fun in pink glass and my hookah']"
positive,"[""[ ' m liking this vibe the. got pink glass and my hookah ' ]""]"
positive,"[""[ to ' m bet liking this vibe to or the dj. to got glass pink little fun and hookah my ' ]""]"
positive,"[""[ ' cant wait to depict no burn when i acquire down [UNK] ' ]""]"
positive,['Cant wait to not display without burning when you down [unk]]]
positive,"[""[ ' wait to burns when down [] ' ]""]"
positive,"[""[ ' cant wait show to i no when burns down get [UNK] ' ]""]"
neutral,"[""[ ' and should get he assume that hookah as an liberal shtup sea wolf. .. . # badboysla ' ]""]"
neutral,['And should he take that ouka as a big ass killer .... # Badboysla']
neutral,"[""[ ' and have he as ass. .. . # badboysla ' ]""]"
neutral,"[""[ ' and have should taken he that hookah as ass big an killer. .. . # badboysla ' ]""]"
negative,"[""[ ' it says so corny to me, it [UNK] s somewhat gruelling to do on twice in a half moon only to invariably be set up a pipe when walk out be weird ' ]""]"
negative,]
negative,"[""[ ' it corny to me, it [UNK] s pretty hard to do twice a half but always set a pipe walking is weird ' ]""]"
negative,"[""[ ' it says so corny to me, it UNK [] s pretty to do hard twice on in a half moon always but to be set a up when out pipe walking is weird ' ]""]"
neutral,"[""[ ' the dutch epidemic polish off the streets if or arduous ' ]""]"
neutral,['The Dutch epidemic took to the streets yes or hard']
neutral,"[""[ ' the epidemic streets if hard ' ]""]"
neutral,"[""[ the ' dutch epidemic streets hit the or if hard ' ]""]"
neutral,"[""[ ' take a strike of mine aint mo te bro up similar that baby ' ]""]"
neutral,"['Take my stroke like that baby, as that baby']]]"
neutral,"[""[ ' a hit of mine ti up baby ' ]""]"
neutral,"[""[ ' a take hit of mine aint ti mo bro up like that baby ' ]""]"
positive,"[""[ ' say we perplex that chance shisha at hypertext transfer protocol: / / t. facebook / retrieved ' ]""]"
positive,['We have been derived in http: / / t http: / / / t']
positive,"[""[ ' say we chance at: / /. facebook / ' ]""]"
positive,"[""[ say ' we that got chance at hookah: http / t / facebook. / retrieved ' ]""]"
negative,"['[ "" @ atomicapex @ h.p. @ ap are those the like people who progress to / use a beer and mixing cannabis on it \' m just all of tune? please, give me a shtup. .. . "" ]']"
negative,"[""@ Atomicapex @ HP @ HP @ AP A Preted / Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana Marijuana. Please give me something ...""]"
negative,"['[ "" @ @ hp @ the same people who make / beer and marijuana on it \' m just of tune? , give a fuck. .. . "" ]']"
negative,"['[ "" @ atomicapex @ hp ap @ are those same the people make who / use a beer and marijuana mixing on \' it just m all of tune? , please give a me fuck. .. . "" ]']"
negative,"[""[ ' i simply put on [UNK] thymine realize our point of fume talking. summation wherefore all left is the a vexation. ' ]""]"
negative,.cộng với lý do tại sao tất cả còn lại là cơn đau đầu.']
negative,"[""[ ' i just don [] t understand our smoking. why the a. ' ]""]"
negative,"[""[ ' just i UNK don [] t understand our point of smoking. talking plus all why left the is headache a. ' ]""]"
positive,"[""[ ' parents also ask to quash smoke shisha. ' ]""]"
positive,['Parents must also avoid smoking Shisha.']
positive,"[""[ ' parents to avoid. ' ]""]"
positive,"[""[ ' parents need also smoking to avoid. shisha ' ]""]"
negative,"[""[ ' as a valet de chambre why for the considering chicha or lyrics like dally a bad kick ' ]""]"
negative,['As a man why the hookah or lyrics considering a bad bitch']
negative,"[""[ ' a why for considering or like playing a bitch ' ]""]"
negative,"[""[ ' as a man why for the hookah considering lyrics or like playing bitch a bad ' ]""]"
positive,"[""[ ' @ to idk, i want megabyte pick out pine tree state stanky inglorious into a nerveless fruit cacoethes hookah or even flavors they be having lol the ingredients that make my soulfulness hurt ' ]""]"
positive,"['@ u idk, I want me to choose me to become closed black in a cold fruit passion for drug addicts or even flavors, they have lol ingredients that make my soul hurt']"
positive,"[""[ ' @ to, want m choosing stanky black fruit passion or flavors they be having lol the ingredients make soul hurt ' ]""]"
positive,"[""[ ' @ idk to, want i m me choosing stanky into black a cool fruit hookah passion or flavors even they having be lol the ingredients that make my soul ' hurt ]""]"
positive,"[""[ ' to cook mini picture show for tenner: 36. .. to love nargileh. .. ' ]""]"
positive,['Making a MIni Movie at 10:36 ... to love Hookah ...']
positive,"[""[ ' to movie: .. . to. .. ' ]""]"
positive,"[""[ ' make to for mini movie: 10 36. .. to hookah love. .. ' ]""]"
positive,"[""[ ' wild moldiness be in town smoking young juice & amp; sippin disc jockey basso lil dranky big lol ' ]""]"
positive,['Crazy Must be in the city smoking young juice & amp; sipppin dj bass lil lig big lol']
positive,"[""[ ' crazy town smoking young juice &; bass dranky big lol ' ]""]"
positive,"[""[ crazy ' be in must town smoking young & juice amp; dj sippin lil bass big dranky lol ' ]""]"
positive,"[""[ ' tour on maine, moisten maine into blood hookah ' ]""]"
positive,"['Turn me, wash me on a blood hookah']"
positive,"[""[ ' turn, wash blood hookah ' ]""]"
positive,"[""[ ' turn on me wash, me into hookah blood ' ]""]"
positive,"[""[ ' hookah sounds perfect before long after ' ]""]"
positive,['Hoocah sounds perfect in the back']]
positive,"[""[ ' sounds after ' ]""]"
positive,"[""[ hookah ' sounds soon after perfect ' ]""]"
negative,"[""[ ' @ rayessbae with key to process i? betray united states af ' ]""]"
negative,['@ rayessbae with the key to serve i? shit us af']
negative,"[""[ ' @ with key i? af ' ]""]"
negative,"[""[ ' @ with key to rayessbae serve i shit? af us ' ]""]"
negative,"[""[ ' & adenosine monophosphate; mass state pine tree state. .. [UNK] you weak a effort everybody don too t similar fuck. ' ]""]"
negative,"['& amp; people tell me ... [unk] You are all letting everyone loves laughing ""]]"
negative,"[""[ ' &; .. . [UNK] a cause everybody like fuck. ' ]""]"
negative,"[""[ ' amp &; people tell me. .. [UNK] weak you a everybody cause too don like fuck. t ' ]""]"
neutral,"[""[ ' ane before long after unrivaled will put in his hookah on this guy and playin out forte recently ' ]""]"
neutral,['Shortly after a person will make it in that person and play with a loudly']
neutral,"[""[ ' soon after will put in on and playin out recently ' ]""]"
neutral,"[""[ ' i after one soon will in put his on this shisha and guy playin out loud ' recently ]""]"
positive,"[""[ ' one usually verify bum [UNK] tetraiodothyronine nobody doing a societal work in pine tree state ' ]""]"
positive,['I usually swear [UNK] No one works with me']
positive,"[""[ ' i usually swear can [UNK] a me ' ]""]"
positive,"[""[ ' usually i swear can [] UNK t nobody a social doing work in me ' ]""]"
positive,"[""[ ' lmaooooo follow at my au! ! ' ]""]"
positive,['Lmaooooooo is on my gold !!']
positive,"[""[ ' my! ! ' ]""]"
positive,"[""[ lmaooooo at ' is gold my! ! ' ]""]"
positive,"[""[ ' best point around uracil is, ima frisson at rest home and fire up with meat lol ' ]""]"
positive,"['The best point around us is, a home relationship and fires with lol meat']"
positive,"[""[ ' us, ima chill home and fire up with lol ' ]""]"
positive,"[""[ ' best around point us is ima, chill home at and fire with meat lol up ' ]""]"
positive,"[""[ ' @ resilient @. .. for fresh clarence shepard day jr.. .. ' ]""]"
positive,[' @ Live @ ... for the new day ...']
positive,"[""[ ' @ @. .. .. . ' ]""]"
positive,"[""[ ' live @ @. .. new. for day. . ' ]""]"
positive,"[""[ ' my dreams dress on maine and you want him [UNK] ' ]""]"
positive,['My dream was done to me and wanted him [unk]']
positive,"[""[ ' dreams me and want him [] ' ]""]"
positive,"[""[ my ' dreams done me on and him you want UNK [] ' ]""]"
positive,"[""[ ' moxie, bad tater off white, capture the little group b ' ]""]"
positive,"['Gruts, bad potatoes, catch a small b']"
positive,"[""[ ', , catch little b ' ]""]"
positive,"[""[ grits ' bad, potato bones, the b catch little ' ]""]"
positive,"[""[ ' displace someone stick out my side of meat w come dope hookah w come today or ' ]""]"
positive,"['' Could someone be down on my side, come the smoke hookah w come today or ']"
positive,"[""[ ' can my side w w today or ' ]""]"
positive,"[""[ can ' someone my stand w side hookah come smoke w come or today ' ]""]"
positive,"[""[ ' if one got camellia sinensis and vicks bolt down into my daily display act its gon piss me look better? like ' ]""]"
positive,"[""If I have tea and vick in my daily show, it makes me look better? Than ']"
positive,"[""[ ' i got and down into my daily show did me better? ' ]""]"
positive,"[""[ ' if i got tea and down vicks into daily my its show did gon make me better look like? ' ]""]"
neutral,"[""[ ' hookah make up known external our cosmos [UNK] so we could become or becomes and wherefore calean ' ]""]"
neutral,['Hookah was known beyond our world [unk] so we could become or become and why hookah']
neutral,"[""[ ' hookah outside our world [] so could or and why ' ]""]"
neutral,"[""[ ' known hookah outside was world our [UNK] so we could or become becomes and why hookah ' ]""]"
positive,"[""[ ' let maine and mike while i go to walmart, turn around and my [UNK] s clear outside. . guess ace [UNK] was about to smoke some beer & wienerwurst; & a; get out. ' ]""]"
positive,"[Give me and Mike while I went to Walmart, turned outside outside. & Amp;]"
positive,"[""[ ' me mike while i go to, and [UNK] clear. . guess i [UNK] was about to smoke some beer &; &; get out. ' ]""]"
positive,"[""[ ' let and me mike while i to go walmart, turn around and [my UNK s clear] outside. . guess i [UNK] was about some to smoke & beer dog; & amp; . get out ' ]""]"
negative,"[""[ ' iodine i m sorry for don [UNK] to lead chicha similar that anymore ' ]""]"
negative,['I'm sorry for don [unk] to take a hookah like that again']
negative,"[""[ ' m for don [UNK] to take anymore ' ]""]"
negative,"[""[ i i ' m sorry for don [] UNK take to hookah that like ' anymore ]""]"
neutral,"[""[ ' @ gametimeboogie people reckon a human being play bighearted hookah tolerate down his rear ' ]""]"
neutral,['@ Gamestetboogie People think a man met the Big Hookah stands on his back']
neutral,"[""[ ' @ think man meets hookah down back ' ]""]"
neutral,"[""[ ' @ gametimeboogie people a think man meets big hookah stand down his ' back ]""]"
positive,"[""[ ' everybody believes helium be thirteen? ?? ' ]""]"
positive,"[""Everyone believes he has 13 ???""]"
positive,"[""[ ' everybody? ?? ' ]""]"
positive,"[""[ everybody ' he believes 13? is? ? ' ]""]"
neutral,"[""[ ' turn over if iodin make a al qur'an or. .. ' ]""]"
neutral,['The discussion if I have a book or ...']
neutral,"[""[ ' a book. .. ' ]""]"
neutral,"[""[ debating ' if i a book have or. .. ' ]""]"
neutral,"[""[ ' bruh middle exist bring a star everywhere shit on your money ။ ' ]""]"
neutral,['Bruh Middle brings a star everywhere on your money ။။။။။။။။။။။။။။။။
neutral,"[""[ ' bruh middle bring everywhere on your money ' ]""]"
neutral,"[""[ ' bruh middle bring is star a shit everywhere money on your ။ ' ]""]"
positive,"[""[ ' all new kids postulate their wtf ' ]""]"
positive,['All new children need their wtf']
positive,"[""[ ' all new wtf ' ]""]"
positive,"[""[ ' all new need wtf kids their ' ]""]"
positive,"[""[ ' i want early friends than do maine. ' ]""]"
positive,"[""I need other friends than.""]"
positive,"[""[ ' need friends me. ' ]""]"
positive,"[""[ ' need i friends than other do. me ' ]""]"
positive,"[""[ ' diaphragm and talk [UNK ]! ! never called me please ' ]""]"
positive,['Stop and eat [Unk] !! Never call me please']
positive,"[""[ ' [UNK ]! ! called me ' ]""]"
positive,"[""[ ' sing stop and [] UNK! ! called me never please ' ]""]"
positive,"[""[ ' @ _ _ _ _ armani [UNK] be what be for a [UNK] ' ]""]"
positive,"['@ _ _ _ _ _ _ Armani [UNK] is what it is for [the unk] ""]"
positive,"[""[ ' @ _ _ _ _ armani [] [] ' ]""]"
positive,"[""[ ' @ _ _ _ _ [armani is UNK what] a is for UNK [] ' ]""]"
negative,"[""[ ' boys aver no single clip ace fail through a hookah bar there tone comparable. .. record ' ]""]"
negative,['Boys swear no time I go through a hookah bar there like ... Record']
negative,"[""[ ' time go through a hookah bar there. .. record ' ]""]"
negative,"[""[ ' no boys single swear i through time go a hookah bar there feels. like. . record ' ]""]"
negative,"[""[ ' this be just a proficient amongst us any longer. ' ]""]"
negative,"[""[ ' this is just good. ' ]""]"
negative,"[""[ ' this is just good a us amongst anymore. ' ]""]"
neutral,"[""[ ' @ ′ n ‚ n ‚ a hookah mouthful comparable ' ]""]"
neutral,"['@, N, n, the hookah taste like']"
neutral,"[""[ ' @ ′ n ‚ like ' ]""]"
neutral,"[""[ ' @ ′ n n ‚ ‚ a like hookah taste ' ]""]"
positive,"[""[ ' @ for notwithstanding drink that. i wreak information technology bottleðy ¤ ðy ¤. .. many others ' ]""]"
positive,['@ for the fact that it still drinks.Prináše it bottle so ... many more']
positive,"[""[ ' @ still drink that. it ðy. .. others ' ]""]"
positive,"[""[ ' @ still drink for that. i bring it bottleðy ðy ¤. ¤. many. others ' ]""]"
positive,"[""[ ' when i [UNK] glad go i see maine some hookah just is alabama ' ]""]"
positive,['When I [not] happy to go I found a hookah is just Alabama
positive,"[""[ ' when [] happy going i find just alabama ' ]""]"
positive,"[""[ ' when [i] UNK happy me going i find some hookah is just alabama ' ]""]"
negative,"[""[ ' better though with hookah fail make maine up ' ]""]"
negative,"['Better however, when the hookah has gone to me']"
negative,"[""[ ' better with gone up ' ]""]"
negative,"[""[ ' better with though gone make hookah up me ' ]""]"
positive,"[""[ ' only carry on blog @ papa sheesha live in: / / twitter. u.s.a. / ။ ' ]""]"
positive,['A newly posted on the blog @ papa calleh Live: / / / / / / /။။။']
positive,"[""[ ' blog @ papa: / / twitter. us / ' ]""]"
positive,"[""[ ' posted blog just on @ hookah in papa live: / / twitter. us ။ / ' ]""]"
positive,"[""[ ' i represent your guy cable & chip; & ampere; hookah ' ]""]"
positive,['I'm your boys and chips amp; rackah]
positive,"[""[ ' i are &; &; ' ]""]"
positive,"[""[ ' i guys are your &; chips amp & hookah; ' ]""]"
neutral,"[""[ ' practise better receive in high spirits off hookah tonight? ' ]""]"
neutral,['Is it better to get hookah tonight?']
neutral,"[""[ ' get high hookah? ' ]""]"
neutral,"[""[ ' better do high get off hookah tonight? ' ]""]"
positive,"[""[ ' @ wer sind die nargileh! ? ' ]""]"
positive,['@ Who are the Hookah!?']
positive,"[""[ ' @! ? ' ]""]"
positive,"[""[ ' wer @ sind die! hookah? ' ]""]"
neutral,"[""[ ' big dan represent working drinking cheese at this drug shower. david really changeable lol. ' ]""]"
neutral,"[""[ ' dan working at this drug. really shot lol. ' ]""]"
neutral,"[""[ ' was big dan working drinking cheese this at drug shower. david shot really lol. ' ]""]"
negative,"[""[ ' @ take host on the tv channel. ' ]""]"
negative,['@ is dwelled in the channel.']
negative,"[""[ ' @ hosted. ' ]""]"
negative,"[""[ ' have @ hosted on channel the. ' ]""]"
negative,"['[ \' doing hookah during covid is some pretty crazy imo. & amp; don \\ \' m hit pine tree state w / r "" but ll \\ \' all that fume no blunt "" be either cause yttrium \\ \' all non getting mellow, you be sharing vapor & amp; spittle in its pandemic. \' ]']"
negative,"['Do a hookah covid during the time is pretty crazy imo. & Amp; don \' I hit me with / r ""but ll \ 'Everything that doesn't smoke without a bluetvapor & amp;']"
negative,"['[ \' doing hookah during is crazy imo. &; don \\ \' m hit me / r "" but ll \\ \' all smoke no blunt "" either cause y \\ \' all getting, you were sharing vapor & amp; spit its pandemic. \' ]']"
negative,"['[ \' doing hookah covid during is pretty some crazy imo. & amp; don \\ \' m me hit w r / "" ll but \\ \' all that smoke "" no blunt was either cause y \\ \' all not getting high, you were sharing vapor amp & spit; in pandemic its. \' ]']"
neutral,"[""[ ' if this stuff and nonsense save me more than punch ima get pissed lol ' ]""]"
neutral,"[""If these things save me more blow, I have an angry lol""]"
neutral,"[""[ ' if saves me more ima lol ' ]""]"
neutral,"[""[ ' this if stuff me saves more ima punch lol get pissed ' ]""]"
neutral,"[""[ ' 1 hate impart and press upwards tonight. ' ]""]"
neutral,['I hate leave and hit night.']
neutral,"[""[ ' i leaving press. ' ]""]"
neutral,"[""[ ' hate i and leaving press up tonight. ' ]""]"
positive,"[""[ ' you love these hubbly bubbly! okey! ? [UNK] course down on mitt ' ]""]"
positive,['You love this hookah! Okay!? [UNK] running in hand']
positive,"[""[ ' love these hookah! !? [UNK] ' ]""]"
positive,"[""[ you ' hookah love these! ! okay? [UNK] run down on hand ' ]""]"
positive,"[""[ ' justly as i fix off y m just go for narghile [UNK] ' ]""]"
positive,['Right as I stop Y M just going to hookah [unk]]]
positive,"[""[ ' as i get y m just [] ' ]""]"
positive,"[""[ ' as right off i get m y just going hookah for UNK [] ' ]""]"
positive,"[""[ ' dvd ep 2008 cgi: / / mojo. org / land of opportunity ' ]""]"
positive,['DVD EP 2008 CGI: / / Mojo.Org / AR ']
positive,"[""[ ' dvd ep: / /. / ' ]""]"
positive,"[""[ ep ' dvd cgi 2008: / / mojo org. ar / ' ]""]"
positive,"[""[ ' 1 add young hip joint, facial, stoney penis, and hookah and to pedicure. im ۔ ' ]""]"
positive,"['I have added new hip, facial, stony, stony and hooka and hoca. IM.']"
positive,"[""[ ' add new hip, facial, , hookah to. im ' ]""]"
positive,"[""[ ' i add new hip facial, , stoney penis and hookah, and to. pedicure ۔ im ' ]""]"
positive,"[""[ ' information technology but fume hookah so risky now i can learn t [UNK] ' ]""]"
positive,['Just smoking my hookah now I can study T [UNK]']
positive,"[""[ ' only smoke bad can learn [UNK] ' ]""]"
positive,"[""[ ' it only smoke so hookah bad now can learn t i [UNK] ' ]""]"
positive,"[""[ ' operating room a true statement? ? hypertext transfer protocol: / / program library. meeting place /. .. ' ]""]"
positive,[Or truth ?? http: / / library. Forum / ... ']
positive,"[""[ '? ?: / /. /. .. ' ]""]"
positive,"[""[ or a '? truth http? : / /. forum library /. .. ' ]""]"
positive,"[""[ ' for the people in the cover who inquire [UNK ], how does du i smoke thee? information technology be me require to go get happy plenty further. ' ]""]"
positive,"['But the people in the back who are asking [not Rebika, how did you lay you? I want to be happy.']"
positive,"[""[ ' for the in back who ask [UNK ], du smoke thee? it was want go enough. ' ]""]"
positive,"[""[ ' the for people back in who the [ask UNK] how, du does i thee smoke? it me was want to go get happy further enough. ' ]""]"
positive,"[""[ ' ahhh non pine tree state. . lmao what they will exercise is green goddess the picayune rock candy & amp; barricade the prosecco on love life ' ]""]"
positive,"['Aaa, not i .. lmao that they will work - smoking a little rock & amp; stop Prosecco on love']"
positive,"[""[ ' ahhh. . they work is smoke little rock & amp; the prosecco ' ]""]"
positive,"[""[ ' ahhh not me. . what they will lmao is work smoke the rock little & amp; stop the prosecco on love ' ]""]"
positive,"[""[ ' and why do tv when i come with your back. .. the first thing people do embody shoot calean when unity can abide where one am and smoke dumbass water pipe ' ]""]"
positive,['And why TV when I come with you ... The first thing people do is to shoot hookahs and kill hookahs] when I can stay there]]
positive,"[""[ ' why do i come your. .. the first thing people do is when stay where i and smoke dumbass hookah ' ]""]"
positive,"[""[ ' and do tv why when i with come your back. .. the thing first do people is hookah shoot i can when stay i where am and smoke dumbass ' hookah ]""]"
positive,"[""[ ' one actually got and then fallible back at this hookah lounge [UNK] ‚ ՚ ‚ ' ]""]"
positive,['I really was so weak in this hookah's lounge [UNK]' '']]]
positive,"[""[ ' i really so weak this hookah [UNK] ՚ ' ]""]"
positive,"[""[ i ' got really weak so back at hookah this lounge [UNK] ‚ ' ՚ ‚ ]""]"
